id,titulo,autores,ano,link,texto
6938,Performance Evaluation of Deep Learning frameworks on Computer Vision problems,"Madhumitha Nara, B R Mukesh, Preethi Padala, Bharath Kinnal",2019,https://doi.org/10.1109/icoei.2019.8862603,
8139,Dedication,,2025,https://doi.org/10.1016/b978-0-443-13251-3.09999-3,
6940,Security Applications Using Computer Vision,Sreela Sasi,2013,https://doi.org/10.4018/978-1-4666-2672-0.ch004,
6941,Advancements in Computer Vision for Biometrics Enhancing Security and Identification,Vivek Upadhyaya,2024,https://doi.org/10.1201/9781032614663-14,
6942,FedCV: A Federated Learning Framework for Diverse Computer Vision Tasks,"Chaoyang He, Alay Dilipbhai Shah, Zhenheng Tang, Di Fan1Adarshan Naiynar Sivashunmugam, Keerti Bhogaraju, Mita Shimpi, Li Shen, Xiaowen Chu, Mahdi Soltanolkotabi, Salman Avestimehr",2021,http://arxiv.org/abs/2111.11066v1,
6943,Hybrid Algorithms for Image Processing Leveraging Quantum Computing for Enhanced Performance,"Ramprabu J, S Prabhavathy",2024,https://doi.org/10.71443/9788197933646-08,
6944,Chapter 9 Quantum computing in machine learning: an overview,"Shailja, Neha",2024,https://doi.org/10.1515/9783111354842-009,
6945,Index,,2024,https://doi.org/10.1515/9783111354842-016,
6946,Frontmatter,,2024,https://doi.org/10.1515/9783111354842-fm,
6947,Chapter 7 Industrial automation and quantum computing,"Nirdesh Jain, Sakshi Kathuria",2024,https://doi.org/10.1515/9783111354842-007,
6948,Contents,,2024,https://doi.org/10.1515/9783111354842-toc,
6949,Chapter 13 Introduction to quantum computing and its revolution in industry and society,"Sarita, Riya Sapra, Yogita Yashveer Raghav",2024,https://doi.org/10.1515/9783111354842-013,
6950,List of contributors,,2024,https://doi.org/10.1515/9783111354842-203,
6951,Chapter 11 Quantum computing and machine learning: a symbiotic relationship,"Asif Ali, Priyanka Vashisht",2024,https://doi.org/10.1515/9783111354842-011,
6952,Chapter 15 Quantum computing in drug and chemical,"Bijeta Seth, Surjeet Dalal, Umesh Kumar Lilhore",2024,https://doi.org/10.1515/9783111354842-015,
6953,Quantum-inspired algorithms in practice,"Juan Miguel Arrazola, Alain Delgado, Bhaskar Roy Bardhan, Seth Lloyd",2019,http://arxiv.org/abs/1905.10415v3,
6954,Quantum Algorithm Implementations for Beginners,"Abhijith J., Adetokunbo Adedoyin, John Ambrosiano, Petr Anisimov, William Casper, Gopinath Chennupati, Carleton Coffrin, Hristo Djidjev, David Gunter, Satish Karra, Nathan Lemons, Shizeng Lin, Alexander Malyzhenkov, David Mascarenas, Susan Mniszewski, Balu Nadiga, Daniel O'Malley, Diane Oyen, Scott Pakin, Lakshman Prasad, Randy Roberts, Phillip Romero, Nandakishore Santhi, Nikolai Sinitsyn, Pieter J. Swart, James G. Wendelberger, Boram Yoon, Richard Zamora, Wei Zhu, Stephan Eidenbenz, Andreas Bärtschi, Patrick J. Coles, Marc Vuffray, Andrey Y. Lokhov",2018,http://arxiv.org/abs/1804.03719v3,
6955,Performance Evaluation of Container-based Virtualization for High Performance Computing Environments,"Carlos Arango, Rémy Dernat, John Sanabria",2017,http://arxiv.org/abs/1709.10140v1,
6956,Quantum and Randomised Algorithms for Non-linearity Estimation,"Debajyoti Bera, Tharrmashastha Sapv",2021,http://arxiv.org/abs/2103.07934v2,
6957,Simulation Based Performance Evaluation of Consensus Algorithms in NS3 for Blockchain Network,"Anita Thakur, Virender Ranga, Ritu Agarwal",2025,https://doi.org/10.5220/0013583300004664,
6958,"Blockchain for Industry 5.0: Theories, Algorithms, and Possible Outcomes",,,https://doi.org/10.14445/23488387/ijcse-v12i10p101,
6959,Blockchain Protocols and Algorithms,"H. Echchaoui, A. Miloud-Aouidate, R. Boudour",2023,https://doi.org/10.1201/9781003441717-13,
6960,Monitoring Blockchain Cryptocurrency Transactions to Improve the Trustworthiness of the Fourth Industrial Revolution (Industry 4.0),"Kamyar Sabri-Laghaie, Saeid Jafarzadeh Ghoushchi, Fatemeh Elhambakhsh, Abbas Mardani",,https://doi.org/10.3390/a13120312,
6961,An evaluation of blockchain consensus algorithms,Shambhu Bhardwaj,,https://doi.org/10.5958/2249-7137.2021.02626.4,
6962,Blockchain for oil and gas industry asset management,"Mahdi Nafea Khalid Al-Ajwad, Rahayu Ahmad, Fathey Mohammed",2024,https://doi.org/10.1201/9781003479727-3,
6963,Blockchain for industry 4.0,"Megha Gupta, Suhasini Verma",2022,https://doi.org/10.1201/9781003282914-14,
6964,An Evaluation of the Operational and Regulatory Aspects of using Blockchain in the Insurance Industry,"Sanjay Taneja, Aarti Dangwal, Simranjeet Kaur, Ercan Ozen, Mohit Kukreti",2023,https://doi.org/10.1201/9781032630946-11,
6965,Blockchain Technology in the Automotive Industry,Atakan Gerger,2021,https://doi.org/10.4018/978-1-7998-6650-3.ch012,
6966,Blockchain Networks for Cybersecurity Using Machine-Learning Algorithms,"H. M. Moyeenudin, G. Bindu, R. Anandan",2024,https://doi.org/10.1007/978-3-031-35751-0_16,
6967,Blockchain in Space Industry: Challenges and Solutions,"Mohamed Torky, Tarek Gaber, Aboul Ella Hassanien",2020,http://arxiv.org/abs/2002.12878v1,
6968,A Recruitment and Human Resource Management Technique Using Blockchain Technology for Industry 4.0,"Md Mehedi Hassan Onik, Mahdi H. Miraz, Chul-Soo Kim",2018,http://arxiv.org/abs/1812.03237v1,
6969,Sponsor: Applied Computer Security Associates,,2009,https://doi.org/10.1109/acsac.2009.9,
6970,Security Applications Using Computer Vision,Sreela Sasi,,https://doi.org/10.4018/978-1-4666-3994-2.ch055,
6971,Sponsor: Applied Computer Security Associates,,2008,https://doi.org/10.1109/acsac.2008.56,
6972,Sponsor: Applied Computer Security Associates,,2007,https://doi.org/10.1109/acsac.2007.57,
6973,Sem título,,,https://doi.org/10.1117/12.2681921.5e0a8f79-e4cf-ed11-a997-00505691c5e1,
6974,Sem título,,,https://doi.org/10.1117/12.2678189.40668449-50c0-ed11-a998-005056914f1c,
6975,Message from the Sponsor: Applied Computer Security Associates (ACSA),,2024,https://doi.org/10.1109/acsac63791.2024.00016,
6976,Using Computer Vision Techniques for Moving Poster Design,"Sérgio Rebelo, Pedro Martins, João Bicker, Penousal Machado",2018,http://arxiv.org/abs/1811.11316v1,
6977,Internet of Energy: Solution for Smart Cities,Ash Mohammad Abbas,2021,https://doi.org/10.1201/9781003047315-4,
6978,Internet of Energy IoE Applications for Smart Cities,"Manju Lata, Vikas Kumar",2021,https://doi.org/10.1201/9781003047315-5,
6979,Internet of Energy for Smart Cities,"Anish Jindal, Neeraj Kumar, Gagangeet Singh Aujla",,https://doi.org/10.1201/9781003047315,
6980,The Use of Machine Learning Techniques for Monitoring of Photovoltaic Panel Functionality,Haba Cristian-Gyozo,2021,https://doi.org/10.1201/9781003047315-9,
6981,Conventional Power Grid to Smart Grid,"Dristi Datta, Nurul I Sarkar",2021,https://doi.org/10.1201/9781003047315-2,
6982,Pathway and Future of IoE in Smart Cities: Challenges of Big Data and Energy Sustainability,"Sharda Tripathi, Swades De",2021,https://doi.org/10.1201/9781003047315-11,
6983,Implementation of E-Health Services Using Machine Learning for Smart Cities,"Mukesh Joshi, Naveen Tewari, Sandeep Budhani",2022,https://doi.org/10.4018/978-1-7998-9710-1.ch007,
6984,Smart Attacks Learning Machine Advisor System for Protecting Smart Cities from Smart Threats,"Hussein Ali, Omar M. Elzeki, Samir Elmougy",,https://doi.org/10.3390/app12136473,
6985,Internet of Things: Applied Science and Technologies,"Deepti Mishra, Bhairvee Singh",2023,https://doi.org/10.1201/9781003304609-12,
6986,Economics of Internet of Things (IoT): market structure analysis,Cheng Zhang,2016,https://doi.org/10.1049/pbte067e_ch8,
6987,Internet of Things in the Aerospace Industry,Prasad G.,2022,https://doi.org/10.4018/978-1-6684-4176-3.ch010,
6988,Data analysis targeting healthcare-support applications using Internet-of-Things sensors,"Akihiro Chiba, Kana Eguchi, Hisashi Kurasawa",2019,https://doi.org/10.1016/b978-0-12-815409-0.00024-3,
6989,Design and Implementation of Novel Design Methodology for Securing the Internet of Things Applications,Swati Kulkarni,,https://doi.org/10.24321/2582.5607.202101,
6990,Potential Applications of Internet of Things Technology,Abhik Chaudhuri,2018,https://doi.org/10.1201/9781315200644-4,
6991,Internet of Things Security Analysis,"Gang Gan, Zeyong Lu, Jun Jiang",2011,https://doi.org/10.1109/itap.2011.6006307,
6992,On Internet and Internet of things,Hua-shen ZENG,2013,https://doi.org/10.3724/sp.j.1087.2012.00893,
6993,Industrial Internet of Things: Architecture and Its Applications,"Pratibha Kantanavar, Sindhu Rajendran",2023,https://doi.org/10.1201/9781003226888-18,
6994,IoT Applications in the Industrial Internet of Things (IIoT): Transforming Manufacturing,Dr. Elena Martínez,,https://doi.org/10.71465/ajiot2917,
6995,Design of the self-education robotics system,A.I. Shevchenko,,https://doi.org/10.1109/icais.2002.1048049,
6996,Exploring relationships between design features and system usability of intelligent car human–machine interface,"Hao Yang, Jitao Zhang, Yueran Wang, Ruoyu Jia",2021,https://doi.org/10.1016/j.robot.2021.103829,
6997,Stability analysis and optimal design of a cable-driven parallel robot,"Jinshan Yu, Jianguo Tao, Guoxing Wang, Xiao Li, Haowei Wang",2024,https://doi.org/10.1016/j.robot.2023.104611,
6998,Topology-shape-size optimization design synthesis of compliant grippers for robotics: A comprehensive review and prospective advances,"Thanh-Phong Dao, Hieu Giang Le, Nhat Linh Ho",2025,https://doi.org/10.1016/j.robot.2025.105106,
6999,Design of Integrated English online education system based on Artificial Intelligence,Dan Huang,2022,https://doi.org/10.1109/isoirs57349.2022.00021,
7000,Open Design Meets Robotics - Customizable Educational Robot Construction System,"Richard Balogh, Lubomir Fundarek, Michala Lipkova",2022,https://doi.org/10.1007/978-3-031-12848-6_13,
7001,Design and development of lower limb exoskeletons: A survey,"Norazam Aliman, Rizauddin Ramli, Sallehuddin Mohamed Haris",2017,https://doi.org/10.1016/j.robot.2017.05.013,
7002,Mobile Robotics Education,"Gustavo Ramírez Torres, Pedro Magaña Espinoza, Guillermo Adrián Rodríguez Barragán",2013,https://doi.org/10.4018/978-1-4666-2658-4.ch015,
7003,Exploring a Handwriting Programming Language for Educational Robots,"Laila El-Hamamsy, Vaios Papaspyros, Taavet Kangur, Laura Mathex, Christian Giang, Melissa Skweres, Barbara Bruno, Francesco Mondada",2021,http://arxiv.org/abs/2105.04963v2,
7004,Educational Robotics in Online Distance Learning: An Experience from Primary School,"Christian Giang, Lucio Negrini",2021,http://arxiv.org/abs/2105.09700v1,
7005,Strategy for Evaluation the Data in the Context of Smart Cities: Case Study of Transport System,Hatem Ben Sta,2019,https://doi.org/10.1109/isc246665.2019.9071775,
7006,Comparative Evaluation of Traffic Load Prediction Models for Intelligent Transportation Systems Using High-Resolution Urban Data,Sara Atef,,https://doi.org/10.3390/smartcities9040056,
7007,Smart City Data Science: Towards Data-Driven Smart Cities with Open Research Issues,Iqbal H. Sarker,,https://doi.org/10.20944/preprints202204.0044.v1,
7008,Distributed Genetic Algorithms on Portable Devices for Smart Cities,"J. A. Morell, Enrique Alba",2017,https://doi.org/10.1007/978-3-319-59513-9_6,
7009,An IoT System for Social Distancing and Emergency Management in Smart Cities Using Multi-Sensor Data,"Rosario Fedele, Massimo Merenda",,https://doi.org/10.3390/a13100254,
7010,A Fog Computing Service Placement for Smart Cities based on Genetic Algorithms,"Claudia Canali, Riccardo Lancellotti",2019,https://doi.org/10.5220/0007699400810089,
7011,"Smart cities at the crossroads of IoT, social media and data science",,2019,https://doi.org/10.4337/9781789907056.00013,
7012,Smart cities,,2018,https://doi.org/10.1049/pbpc023e_ch3,
7013,IoT Data Fusion and Algorithms in Smart Cities,"Hui Feng, Dan Li",2025,https://doi.org/10.1109/icicke65317.2025.11136741,
7014,SUSTAINABLE Platform: Seamless Smart Farming Integration Towards Agronomy Automation,"Agorakis Bompotas, Konstantinos Koutras, Nikitas Rigas Kalogeropoulos, Panagiotis Kechagias, Dimitra Gariza, Athanasios P. Kalogeras, Christos Alexakos",2025,http://arxiv.org/abs/2510.26989v2,
7015,DSL TUNNOS Commerce,"Giovanny Mauricio Tarazona Bermúdez, Ana Belén Rodríguez Arias, Luz Andrea Rodríguez Rojas",2015,https://doi.org/10.4018/978-1-4666-6359-6.ch020,
7016,Model-Driven Engineering for Electronic Commerce,"Giovanny Mauricio Tarazona Bermúdez, Luz Andrea Rodríguez Rojas",2013,https://doi.org/10.4018/978-1-4666-4217-1.ch007,
7017,Software Engineering Strategies for Real-Time Personalization in E-Commerce Recommendations,"Kirti Jain, Atishay Jain, Aditya Bharadwaj, Ram Vashisth",2024,https://doi.org/10.4018/979-8-3693-3502-4.ch003,
7018,Cloud Security in E-Commerce Applications,"Shah Rukh Malik, Mujahid Rafiq, Muhammad Ahmad Kahloon",2020,https://doi.org/10.4018/978-1-7998-1294-4.ch003,
7019,Cloud Computing Applications and Techniques for E-Commerce,,2020,https://doi.org/10.4018/978-1-7998-1294-4,
7020,Cloud Enhances Agile Software Development,"Saikat Gochhait, Shariq Aziz Butt, Tauseef Jamal, Arshad Ali",2020,https://doi.org/10.4018/978-1-7998-1294-4.ch002,
7021,Security for the Cloud,"Shweta Kaushik, Charu Gandhi",2020,https://doi.org/10.4018/978-1-7998-1294-4.ch004,
7022,EVALUATING USABILITY OF E-COMMERCE SYSTEMS FOR END-USER ADOPTION,ROSHANAK SAFAVI,2009,https://doi.org/10.1142/9789814289986_0013,
7023,Dynamic Pricing Algorithm for E-Commerce,"Samuel B. Hwang, Sungho Kim",,https://doi.org/10.1007/1-4020-5263-4_24,
7024,Software Agents in E-Commerce Systems,Juergen Seitz,,https://doi.org/10.4018/9781599049434.ch046,
7025,Leveraging Machine Learning and Natural Language Processing Techniques for Agriculture Experiment Station Project Classification,Jyothi Prasanth Durairaj Rajeswari,,https://doi.org/10.31274/cc-20250502-47,
7117,Comparative construction cost data for industry,"Gary Emmett, Craig Langston",2019,https://doi.org/10.1201/9781315231785-10,
7026,Design and Construction of a Knowledge Database for Learning Japanese Grammar Using Natural Language Processing and Machine Learning Techniques,"Jun Liu, Yuanyu Fang, Zhuohan Yu, Tingkun Wu",2022,https://doi.org/10.1109/icnlp55136.2022.00068,
7027,Text Mining Techniques and Natural Language Processing,Tzu‐Chia Chen,2025,https://doi.org/10.1002/9781394272464.ch7,
7028,Using natural language processing techniques for automated code refactoring,Alan Barzilay,,https://doi.org/10.11606/d.45.2023.tde-18012024-163530,
7029,Selecting NLP Techniques to Evaluate Learning Design Objectives in Collaborative Multi-perspective Elaboration Activities,Aneesha Bakharia,2018,https://doi.org/10.18653/v1/w18-3712,
7030,Natural Language Processing (NLP) Techniques: Usability in Human-Computer Interactions,"Satyesh Das, Divyesh Das",2024,https://doi.org/10.1109/icnlp60986.2024.10692776,
7031,Enhancing Precision Agriculture: IoT-Enabled Soil Nutrient Analysis and Deep Learning-Based Crop Recommendation Models,Amita Shukla,,https://doi.org/10.52783/cana.v32.2588,
7032,Role of the Procedures of Deep Learning for Higher Profitability in the Agriculture Sector,Amit Verma,2022,https://doi.org/10.1007/978-981-16-5157-1_58,
7033,Uncertainty Modeling and Deep Learning Applied to Food Image Analysis,"Eduardo Aguilar, Bhalaji Nagarajan, Rupali Khatun, Marc Bolaños, Petia Radeva",2020,https://doi.org/10.5220/0009429400090016,
7034,Uncertainty Modeling and Deep Learning Applied to Food Image Analysis,"Eduardo Aguilar, Bhalaji Nagarajan, Rupali Khatun, Marc Bolaños, Petia Radeva",2020,https://doi.org/10.5220/0009429400002513,
7035,Deep learning for precision agriculture: A bibliometric analysis,"Solemane Coulibaly, Bernard Kamsu-Foguem, Dantouma Kamissoko, Daouda Traore",2022,https://doi.org/10.1016/j.iswa.2022.200102,
7036,Enhancing Crop Yield Prediction using Linear Models and Deep Learning Techniques in Precision Agriculture,B. Sunitha Devi,,https://doi.org/10.52783/cana.v32.2825,
7037,Optimization of Crop Yield Prediction Through Linear Modelling and Deep Learning Techniques Used in Precision Agriculture,Ramakrishna Kolikipogu,,https://doi.org/10.52783/cana.v32.2055,
